ano,semana,promocao,feriado,vendas,preco_unitario,media_movel_3s,venda_anterior,categoria_Brinquedos,categoria_Eletrônicos,categoria_Higiene,categoria_Vestuário,loja_id_L002,loja_id_L003,loja_id_L004,loja_id_L005,produto_id_P002,produto_id_P003,produto_id_P004,produto_id_P005,produto_id_P006,produto_id_P007,produto_id_P008,produto_id_P009,produto_id_P010
2023,16,0,0,139,21.49,116.33333333333333,89.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,16,0,0,127,109.3,103.0,104.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,16,0,0,149,84.25,123.0,24.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023,16,0,0,109,110.94,190.33333333333334,211.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,16,0,0,117,156.68,85.0,53.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,16,0,0,164,61.83,101.33333333333333,81.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,17,0,0,39,97.68,85.66666666666667,169.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,17,0,0,162,18.87,127.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,17,1,0,226,108.75,107.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,17,1,0,59,47.54,90.0,131.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,17,0,0,45,36.31,53.666666666666664,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,17,0,1,131,163.56,141.0,133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,17,0,0,155,16.06,96.0,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,17,0,0,90,24.34,136.66666666666666,122.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,17,0,0,78,157.28,94.0,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,17,1,0,335,186.47,209.33333333333334,212.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,17,0,0,109,110.0,96.0,119.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023,17,0,0,48,179.95,84.33333333333333,150.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023,17,0,0,24,89.79,85.66666666666667,178.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,17,0,1,34,180.11,84.33333333333333,93.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,17,1,0,94,65.39,127.0,140.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,17,0,0,62,51.79,52.666666666666664,24.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,17,0,0,139,148.87,119.33333333333333,68.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023,17,0,0,186,63.75,141.33333333333334,157.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023,17,0,0,199,97.77,133.33333333333334,71.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023,17,0,1,154,84.9,134.66666666666666,159.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2023,17,0,0,131,148.06,143.66666666666666,175.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023,17,0,0,208,101.76,136.33333333333334,162.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023,17,0,0,69,96.53,105.66666666666667,104.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,17,0,1,189,54.56,154.66666666666666,68.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023,17,1,0,135,99.2,201.33333333333334,209.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023,17,0,0,215,124.1,121.0,107.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,17,0,0,48,99.33,111.66666666666667,56.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2023,17,0,0,38,63.59,102.66666666666667,84.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2023,17,0,0,117,184.35,116.66666666666667,38.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2023,17,1,0,230,21.25,162.66666666666666,165.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,17,0,0,156,112.26,131.33333333333334,150.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023,17,0,0,144,102.61,89.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,17,0,1,69,39.69,118.0,45.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,17,0,0,157,84.04,113.0,117.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023,17,0,0,86,104.58,88.0,144.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023,17,0,0,147,32.68,96.0,67.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,17,0,1,183,114.6,91.0,38.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,17,0,0,42,185.37,70.33333333333333,44.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,17,0,0,28,193.86,41.0,70.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2023,17,0,0,46,144.69,63.0,98.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2023,17,0,0,157,169.57,129.33333333333334,127.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,17,0,0,145,78.83,105.0,117.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,17,0,0,62,45.65,125.33333333333333,118.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2023,17,0,0,175,19.18,76.0,26.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023,17,1,0,268,89.56,184.66666666666666,47.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023,17,0,0,118,12.4,106.33333333333333,67.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023,17,0,0,63,164.96,102.66666666666667,164.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,17,0,0,18,108.67,63.666666666666664,149.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2023,17,0,0,211,37.03,146.33333333333334,139.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,17,0,1,90,93.53,136.66666666666666,109.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,18,0,0,224,102.9,170.66666666666666,226.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,18,0,0,150,138.33,138.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,18,0,0,15,73.68,82.66666666666667,155.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,18,0,0,236,40.67,261.0,335.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,18,0,0,110,66.75,100.0,59.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,18,0,1,27,48.31,78.33333333333333,39.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,18,1,0,97,26.24,127.0,162.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,18,0,0,91,142.32,76.0,78.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,18,0,0,208,92.61,140.0,90.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,18,0,0,155,126.25,99.33333333333333,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,18,0,0,31,137.4,39.0,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,18,0,0,134,125.35,120.66666666666667,109.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023,18,0,1,204,80.08,135.33333333333334,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,18,0,0,135,10.7,111.0,48.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023,18,0,0,52,26.79,86.33333333333333,139.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023,18,0,0,211,32.72,184.66666666666666,186.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023,18,1,0,171,26.59,99.33333333333333,34.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,18,0,0,177,168.47,137.0,94.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,18,0,0,140,75.73,151.0,154.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2023,18,0,0,50,140.14,106.66666666666667,199.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2023,18,0,0,98,146.99,90.33333333333333,69.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,18,1,0,76,25.07,111.0,189.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023,18,0,0,80,119.73,141.33333333333334,135.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023,18,1,0,191,51.57,195.33333333333334,230.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,18,0,0,156,139.1,86.66666666666667,48.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2023,18,0,0,122,173.75,81.33333333333333,38.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023,18,0,0,111,138.12,144.33333333333334,215.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,18,0,0,76,23.74,127.33333333333333,131.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2023,18,0,0,216,97.32,195.33333333333334,208.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2023,18,0,1,156,59.06,103.66666666666667,117.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2023,18,0,0,114,171.74,109.33333333333333,147.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,18,1,0,46,121.81,44.0,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,18,0,0,242,164.45,118.66666666666667,69.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,18,0,1,222,70.19,165.33333333333334,157.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023,18,0,0,19,106.56,108.33333333333333,156.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023,18,1,0,152,105.36,83.33333333333333,28.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023,18,1,0,110,112.51,113.33333333333333,86.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023,18,0,0,148,15.56,97.33333333333333,46.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2023,18,0,0,172,81.33,119.33333333333333,144.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,18,1,0,176,133.92,132.33333333333334,183.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,18,0,0,109,77.77,131.0,157.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,18,0,0,68,100.86,82.66666666666667,62.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2023,18,0,0,39,124.32,100.33333333333333,145.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,18,0,0,186,69.52,129.0,175.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023,18,0,0,142,147.44,123.0,63.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,18,1,0,62,48.51,125.66666666666667,268.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023,18,0,0,150,49.36,111.66666666666667,118.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023,18,1,0,30,23.38,76.33333333333333,90.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,18,0,0,107,113.58,152.33333333333334,211.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,18,0,1,171,88.21,112.66666666666667,18.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2023,19,0,0,29,75.96,31.666666666666668,27.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,19,0,0,47,25.69,72.33333333333333,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,0,0,50,133.2,116.0,208.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,19,0,0,87,141.39,179.0,224.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,19,1,0,71,132.51,80.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,19,0,0,54,142.37,208.33333333333334,236.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,19,0,0,69,153.04,89.66666666666667,155.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,19,0,1,22,134.67,101.0,150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,19,0,0,203,132.12,124.0,91.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,19,0,0,151,146.63,136.66666666666666,97.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,19,0,0,84,193.37,91.66666666666667,52.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023,19,0,0,97,76.52,113.33333333333333,134.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023,19,0,0,44,41.0,83.0,171.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,19,0,0,19,83.47,67.33333333333333,135.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023,19,0,0,221,168.89,171.66666666666666,140.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023,19,0,0,76,198.43,108.33333333333333,50.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023,19,0,0,42,29.59,45.0,31.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,19,0,0,175,184.96,148.66666666666666,177.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,19,0,0,53,65.03,150.0,211.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2023,19,0,0,62,10.93,96.66666666666667,204.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,19,1,0,127,101.79,114.0,80.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023,19,0,0,107,66.43,124.0,76.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023,19,0,1,33,46.04,64.33333333333333,122.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023,19,1,0,24,112.99,76.0,156.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2023,19,0,0,82,197.78,96.33333333333333,76.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023,19,1,0,96,58.89,123.0,156.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2023,19,0,0,156,148.17,107.66666666666667,98.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,19,0,0,154,114.84,160.0,111.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,19,0,0,109,117.76,177.66666666666666,216.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2023,19,1,0,118,185.65,179.66666666666666,191.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,19,0,0,93,21.44,134.66666666666666,242.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,19,0,0,83,96.84,92.33333333333333,148.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2023,19,0,0,230,196.12,203.0,222.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023,19,0,0,156,99.43,81.33333333333333,46.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,19,0,1,84,180.27,115.0,114.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,19,0,0,52,59.28,75.66666666666667,19.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023,19,0,0,36,68.95,77.33333333333333,110.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023,19,0,0,69,14.65,128.33333333333334,172.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,19,0,0,100,82.41,93.33333333333333,152.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2023,19,0,0,80,113.84,146.33333333333334,176.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,19,0,0,32,88.42,73.66666666666667,171.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023,19,0,0,54,192.07,106.66666666666667,109.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,19,0,0,69,134.56,129.0,107.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,19,0,0,96,180.93,142.0,62.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023,19,0,1,76,161.59,65.33333333333333,30.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,19,1,0,80,168.18,95.0,142.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,19,1,0,111,51.38,98.33333333333333,39.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,19,0,0,106,80.06,78.66666666666667,68.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2023,19,0,0,159,140.8,142.33333333333334,150.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2023,19,0,0,208,168.92,189.66666666666666,186.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2023,20,0,0,139,137.44,67.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,20,0,0,204,40.71,171.66666666666666,87.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,20,0,0,109,52.75,111.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,20,0,0,72,52.33,81.33333333333333,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,20,0,1,152,169.99,133.33333333333334,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,20,0,0,101,67.51,119.66666666666667,50.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,20,0,0,78,25.68,44.666666666666664,29.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,20,0,0,226,39.47,172.0,54.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,20,0,0,94,75.12,129.33333333333334,203.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,20,0,0,141,136.63,107.33333333333333,71.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,20,0,0,115,21.24,126.33333333333333,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023,20,0,0,30,45.02,127.33333333333333,175.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,20,0,0,22,80.68,79.0,44.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,20,0,0,164,25.6,79.0,42.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,20,0,0,60,145.34,65.33333333333333,84.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023,20,0,0,47,108.18,67.0,19.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023,20,0,0,85,146.47,117.0,62.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,20,0,0,114,178.28,158.33333333333334,221.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2023,20,0,0,98,106.68,74.66666666666667,76.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023,20,0,0,113,111.28,114.66666666666667,97.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2023,20,0,0,149,157.35,109.66666666666667,24.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2023,20,0,0,57,32.21,71.66666666666667,82.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2023,20,0,0,143,65.95,131.66666666666666,96.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2023,20,0,0,189,62.41,166.0,118.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2023,20,0,0,68,48.1,83.66666666666667,107.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023,20,0,0,125,101.2,93.33333333333333,33.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023,20,0,0,120,32.73,148.33333333333334,109.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023,20,0,0,52,35.8,86.33333333333333,127.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023,20,0,1,207,150.73,157.33333333333334,154.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,20,1,0,116,76.15,123.33333333333333,156.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,20,0,0,58,187.18,85.33333333333333,84.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023,20,0,0,99,109.97,144.66666666666666,93.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023,20,1,0,294,172.19,183.33333333333334,80.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2023,20,0,0,141,177.13,114.33333333333333,156.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,20,0,0,28,17.16,89.66666666666667,69.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023,20,0,0,17,90.24,89.66666666666667,100.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023,20,0,0,60,187.17,43.666666666666664,52.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023,20,0,0,60,57.38,68.66666666666667,36.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023,20,0,0,116,101.3,115.66666666666667,83.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2023,20,0,0,148,69.74,200.0,230.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2023,20,0,0,62,27.69,88.33333333333333,32.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023,20,0,0,209,52.05,122.33333333333333,96.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023,20,1,0,204,65.39,142.0,80.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023,20,0,0,38,104.28,62.666666666666664,111.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023,20,0,0,73,46.82,78.66666666666667,54.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,20,0,0,122,20.81,143.66666666666666,159.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2023,20,0,0,219,162.04,108.33333333333333,76.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2023,20,0,1,41,174.69,71.66666666666667,106.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2023,20,0,1,107,185.32,167.0,208.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2023,20,1,0,82,179.18,86.0,69.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2023,21,1,0,199,99.95,116.66666666666667,101.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,21,0,0,151,105.43,112.33333333333333,139.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,1,1,40,34.07,84.0,141.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023,21,0,0,34,99.65,42.666666666666664,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,21,1,0,163,154.35,151.33333333333334,204.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,21,0,0,150,192.47,149.0,94.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,21,0,0,52,44.44,53.0,78.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023,21,1,0,258,151.62,145.33333333333334,109.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,21,0,0,57,15.65,120.0,152.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023,21,0,1,110,31.49,130.0,226.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023,21,1,0,188,134.82,132.66666666666666,113.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2023,21,0,0,218,97.28,141.0,30.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023,21,0,0,103,57.91,56.333333333333336,47.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2023,21,0,0,141,160.54,95.0,60.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2023,21,0,1,128,161.55,100.66666666666667,98.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2023,21,1,0,85,134.01,84.33333333333333,115.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023,21,1,0,64,181.62,43.333333333333336,22.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,21,0,0,136,169.72,94.33333333333333,85.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,21,0,0,133,54.12,156.0,114.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2023,21,1,0,79,171.32,95.0,164.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,21,0,0,70,193.41,81.0,149.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2023,21,0,0,73,194.51,144.66666666666666,207.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2023,21,1,0,188,57.79,142.33333333333334,143.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2023,21,0,0,113,57.64,114.0,120.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023,21,0,0,77,136.15,128.0,189.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
